word,freq
royal,2
,
community,2
,
m,2
,
bank,2
,
concourse,2
,
espo,2
,
stew,2
,
"factory,phoenix+",2
,
device,2
,
brown,2
,
mill+,2
,
puff,2
,
al,2
,
mascarpone,2
,
ragu,2
,
oscar,2
,
greg,2
,
finer,2
,
pricey,2
,
boyardee,2
,
maui,2
,
girasole,2
,
affair,2
,
"i,the",2
,
***,2
,
knoxville,2
,
sprout,2
,
.avoid,2
,
hockey,2
,
freezing,2
,
shay,2
,
brampton,2
,
gratin,2
,
jamon,2
,
"time,sushi",2
,
orlando,2
,
roger,2
,
turf,2
,
comment,2
,
sweetheart,2
,
strike,2
,
in,2
,
dt,2
,
bo,2
,
piekarski,2
,
spirits,2
,
anniversary,2
,
crap,2
,
holder,2
,
influence,2
,
serve,2
,
mgm,2
,
u,2
,
hooray,2
,
buttery,2
,
yay,2
,
bet,2
,
bah,2
,
tablet,2
,
fig,2
,
beni,2
,
hanukkah,2
,
cochon,2
,
"vegas,hugo's",2
,
interest,2
,
till,2
,
goal,2
,
crack,2
,
yonge,2
,
buckwheat,2
,
g,2
,
cod,2
,
"lounge,toronto+",2
,
"house,chandler+",2
,
blow,2
,
pointe,2
,
dispenser,2
,
ratio,2
,
google,2
,
recommend,2
,
"bar,chandler+",2
,
ours,2
,
ya,2
,
"greek,henderson+",2
,
wonderful,2
,
collard,2
,
fu,2
,
ick,2
,
mto,2
,
waterfall,2
,
inge,2
,
lomein,2
,
bon,2
,
service..,2
,
mansion,2
,
contini,2
,
tiger,2
,
branzino,2
,
wallet,2
,
bowling,2
,
creamy,2
,
mini-trig,2
,
"restaurant,henderson+",2
,
security,2
,
cheddar,2
,
nature,2
,
hub,2
,
regular-visit,2
,
bench,2
,
accompaniment,2
,
bustle,2
,
buds,2
,
"vandal,pittsburgh+",2
,
luxury,2
,
"dinner,the",2
,
patty,2
,
shock,2
,
"concourse,pittsburgh+",2
,
comfy,2
,
a++,2
,
lesson,2
,
chin,2
,
attentiveness,2
,
romaine,2
,
"restaurant,edinburgh+",2
,
"pittsburgh,pittsburgh+",2
,
frog,2
,
giant,2
,
pain,2
,
carlton,2
,
gotham,2
,
frequent,2
,
cocoa,2
,
terminal,2
,
diamond,2
,
"house,glendale+",2
,
rotisserie,2
,
dome,2
,
capital,2
,
voucher,2
,
"brasserie,las",2
,
chalkboard,2
,
patronage,2
,
atm,2
,
walker,2
,
york,2
,
setup,2
,
war,2
,
"cafã©,las",2
,
showcase,2
,
energy,2
,
annoyed,2
,
fg,2
,
philippe,2
,
whitfield,2
,
"inn,cleveland+",2
,
phillipe,2
,
speech,2
,
erie,2
,
default,2
,
reply,2
,
recipe,2
,
glance,2
,
"restaurant,peoria+",2
,
tagliatelle,2
,
well,2
,
log,2
,
"bistro,henderson+",2
,
pleasant,2
,
hang,2
,
hate,2
,
italy,2
,
stunning,2
,
"steaks,charlotte+",2
,
position,2
,
andreoli,2
,
sriracha,2
,
uncle,2
,
"dome,edinburgh+",2
,
reveiw,2
,
sigh,2
,
"cafe,cleveland+",2
,
gordon,2
,
garbage,2
,
"cafe,scottsdale+",2
,
hills+,2
,
scenery,2
,
awe,2
,
cinnamon,2
,
mama,2
,
"101,toronto+",2
,
clootie,2
,
colder,2
,
coarse,2
,
mon,2
,
grief,2
,
joe,2
,
sorbet,2
,
"grill,scottsdale+",2
,
rachel,2
,
casanova,2
,
glaze,2
,
chose,2
,
discussion,2
,
abdul,2
,
.but,2
,
pope,2
,
hi,2
,
charm,2
,
mission,2
,
lacking,2
,
mcdonald,2
,
produce,2
,
university,2
,
"restaurant,pineville+",2
,
"bar,mississauga+",2
,
bass,2
,
n,2
,
portabello,2
,
extravaganza,2
,
chinatown,2
,
eel,2
,
headache,2
,
"seafood,henderson+",2
,
oden,2
,
hustle,2
,
mai,2
,
centre,2
,
kathy,2
,
izakaya,2
,
bussing,2
,
"pot,las",2
,
pastrami,2
,
nest,2
,
ready,2
,
america,2
,
earl,2
,
greeter,2
,
"burger,las",2
,
bond,2
,
kiosk,2
,
giada,2
,
cardboard,2
,
mr.,2
,
cb,2
,
visiting,2
,
comstock,2
,
faux,2
,
morocco,2
,
..and,2
,
author,2
,
elf,2
,
sucker,2
,
"house,henderson+",2
,
melt,2
,
aromas,2
,
ramsey,2
,
jameson,2
,
eggs,2
,
control,2
,
"incaffeinated,pittsburgh+",2
,
task,2
,
enough,2
,
seller,2
,
dude,2
,
fired,2
,
fond,2
,
pre,2
,
bf,2
,
buzz,2
,
"something,the",2
,
"saloon,north",2
,
sacrifice,2
,
scone,2
,
renfrew,2
,
vinaigrette,2
,
mar,2
,
"bistro,gilbert+",2
,
"amore,las",2
,
merlot,2
,
barber,2
,
intimate,2
,
barrio,2
,
"garage,pittsburgh+",2
,
yolk,2
,
november,2
,
ashley,2
,
statement,2
,
cpk,2
,
wild,2
,
bolognese,2
,
southpark,2
,
pomegranate,2
,
choy,2
,
courtyard,2
,
lawn,2
,
estimate,2
,
yogurt,2
,
florentine,2
,
"i,buca",2
,
coating,2
,
"21,las",2
,
bruntsfield,2
,
tall,2
,
christ,2
,
packet,2
,
caroline,2
,
pow,2
,
dine-in,2
,
plumbing,2
,
scallion,2
,
mirage,2
,
supervision,2
,
ruth,2
,
co,2
,
marinara,2
,
depth,2
,
stack,2
,
lemongrass,2
,
carlos,2
,
champagne,2
,
kong,2
,
mount,2
,
spread,2
,
maryland,2
,
leaf,2
,
shank,2
,
"restaurant,phoenix+",2
,
clearing,2
,
"line,the",2
,
epic,2
,
kinda,2
,
antonio,2
,
cornbread,2
,
cover,2
,
"gabi,las",2
,
planning,2
,
walmart,2
,
fettuccine,2
,
"cafe,phoenix+",2
,
lavender,2
,
shelf,2
,
peppercorn,2
,
tone,2
,
"restaurant,markham+",2
,
mayonnaise,2
,
seed,2
,
vertuccio,2
,
hill,2
,
condo,2
,
straw,2
,
hexx,2
,
tune,2
,
crawfish,2
,
passionate,2
,
custard,2
,
pico,2
,
"menu,the",2
,
hire,2
,
plant,2
,
blue,2
,
dopiaza,2
,
staple,2
,
series,2
,
niggle,2
,
bumbleberry,2
,
rum,2
,
shit,2
,
whole,2
,
cork,2
,
"chophouse,las",2
,
ceviche,2
,
wee,2
,
factor,2
,
le,2
,
patato,2
,
ami,2
,
linguine,2
,
paris,2
,
popularity,2
,
smell,2
,
"lady,edinburgh+",2
,
hollywood,2
,
martin,2
,
twice,2
,
etiquette,2
,
liberty,2
,
lechon,2
,
cesar,2
,
galore,2
,
consideration,2
,
lucille,2
,
"mamas,las",2
,
chardonnay,2
,
concierge,2
,
lakeside,2
,
soap,2
,
fave,2
,
ignorance,2
,
castle,2
,
packaging,2
,
regardless,2
,
leak,2
,
message,2
,
jaslin,2
,
"main,charlotte+",2
,
purpose,2
,
mccall,2
,
stall,2
,
hip,2
,
"vegas,las",2
,
train,2
,
cannoli,2
,
melon,2
,
secondi,2
,
pollo,2
,
ordering,2
,
"cafã©,toronto+",2
,
dennys,2
,
prosecco,2
,
squid,2
,
treatment,2
,
base,2
,
gardein,2
,
southwest,2
,
hospital,2
,
test,2
,
empanada,2
,
remodel,2
,
dumpling,2
,
hawthorne,2
,
expectation,2
,
mole,2
,
teenager,2
,
fuss,2
,
amy,2
,
gilbert,2
,
scent,2
,
rue,2
,
galleria,2
,
heritage,2
,
shipping,2
,
authentic,2
,
win,2
,
out,2
,
wonder,2
,
busser,2
,
dipping,2
,
"pizza,las",2
,
makeup,2
,
bull,2
,
snow,2
,
spumoni,2
,
wine/beer,2
,
pea,2
,
snob,2
,
casual,2
,
moscow,2
,
croaker,2
,
english,2
,
sear,2
,
disgust,2
,
"grilled,independence+",2
,
research,2
,
subs,2
,
page,2
,
jersey,2
,
science,2
,
norm,2
,
inclusion,2
,
=,2
,
miss,2
,
bear,2
,
dame,1
,
rags,1
,
"morning,yunnan",1
,
"eatery,las",1
,
b-bar,1
,
"making,leticia's",1
,
fifteen,1
,
thia,1
,
devil,1
,
"deliciousness,yama",1
,
shout-out,1
,
boulangerie,1
,
esp,1
,
knowing,1
,
wasabi,1
,
"place,tre",1
,
precedence,1
,
oyshi,1
,
pagoda,1
,
wifi,1
,
mishbuka,1
,
bananas,1
,
"i,brio",1
,
"shop,las",1
,
chase,1
,
"soup,phoenix+",1
,
committee,1
,
brunch/lunch,1
,
"place,metro",1
,
kindness,1
,
"control,tony",1
,
"share,stk",1
,
"place,zappone's",1
,
"hare,edinburgh+",1
,
tous,1
,
"present,pizza",1
,
unappetizing,1
,
"course,cacao",1
,
converter,1
,
catsuit,1
,
growler,1
,
"thank,sakura",1
,
hence,1
,
"quail,bodega,edinburgh+",1
,
"strict,in-n-out",1
,
latino,1
,
"pizzeria,la",1
,
nosh,1
,
til,1
,
knee,1
,
"anyone,holt",1
,
incorrect,1
,
course-,1
,
addiction,1
,
hatch,1
,
bar/tavern,1
,
shortbread,1
,
hen,1
,
"cantina,glendale+",1
,
disgrace,1
,
mentor,1
,
"garden,charlotte+",1
,
marscapone,1
,
"jade,scottsdale+",1
,
jerry,1
,
"bella,cleveland+",1
,
delmonico,1
,
wiser,1
,
"butcher,phoenix+",1
,
"pot,phoenix+",1
,
to-go,1
,
fresh,1
,
gourmand/guzzler,1
,
wrapping,1
,
"restaurant,cleveland+",1
,
slight,1
,
"beijing,las",1
,
sizes..,1
,
"staff,eggspectation,toronto+",1
,
mingle,1
,
krisha,1
,
"place,kahnawake+",1
,
"meat,yolie's",1
,
"dinner,montpeliers,edinburgh+",1
,
"lol,giada,las",1
,
busboy,1
,
"factory,las",1
,
poise,1
,
byob,1
,
dill,1
,
curd,1
,
tidy,1
,
cue,1
,
child-,1
,
/cup,1
,
feature,1
,
grab,1
,
"anything,copa",1
,
"review,smith",1
,
elderflower,1
,
assumption,1
,
enoki,1
,
"headache,madras",1
,
shine,1
,
"sushi,oyshi",1
,
lumps,1
,
healthier,1
,
cheerfulness,1
,
"caesars,chandler+",1
,
gathering..,1
,
"cucina,henderson+",1
,
"i,mad",1
,
impromptu,1
,
"beppo,scottsdale+",1
,
dot,1
,
trust,1
,
"dessert,las",1
,
"dinner,sushi",1
,
saltimbocca,1
,
"food,taste",1
,
"ramen,montrã©al+",1
,
creek,1
,
"coke,pure",1
,
character,1
,
"favorite,the",1
,
selling,1
,
fairy,1
,
manager/server,1
,
rip,1
,
bogus,1
,
peshwari,1
,
seattle,1
,
"crolla,edinburgh+",1
,
"staff,vogue",1
,
speciality,1
,
"christmas,valvona",1
,
perrier,1
,
restaurance,1
,
sheet,1
,
forecast,1
,
cent,1
,
storefront,1
,
"price-gouging,3",1
,
"food,the",1
,
booo,1
,
jasmin,1
,
"price,riz",1
,
"food,sokolowski's",1
,
ex,1
,
performance,1
,
"family,dc",1
,
"tortilla,azteca",1
,
"eve,palais",1
,
alas,1
,
competitiveness,1
,
"christmas,seaspray",1
,
"spring,rosewater,toronto+",1
,
cool,1
,
"business,cantine",1
,
h.,1
,
brush,1
,
squeeze,1
,
vacherin,1
,
odysea,1
,
cups,1
,
"pub,las",1
,
cobb,1
,
cuteness,1
,
ohjah,1
,
clothing,1
,
nerve,1
,
"i,saddle",1
,
tastebuds,1
,
sorry..it,1
,
storage,1
,
"service,modern",1
,
maxi,1
,
veritable,1
,
sword,1
,
banquet,1
,
fandom,1
,
crostini,1
,
pal,1
,
consist,1
,
"i,thai",1
,
craig,1
,
brianna,1
,
loft,1
,
temp,1
,
"dish,fort",1
,
tremont,1
,
"eglinton,toronto+",1
,
damage,1
,
"reservation,giada,las",1
,
fettucine,1
,
hind,1
,
"menu,royal",1
,
"sure,bernard's",1
,
chi,1
,
bartender/waiter,1
,
f.,1
,
calvados,1
,
rubber,1
,
fra,1
,
glimpse,1
,
"rant,d's",1
,
icy,1
,
"occasion,the",1
,
tomatto,1
,
catrin,1
,
mantle,1
,
"bbq,kobi",1
,
comforting,1
,
boone,1
,
"vegas,casa",1
,
"steak,nao,toronto+",1
,
bestfriend,1
,
"christmas,spice",1
,
april,1
,
bellogio,1
,
travelzoo,1
,
respite,1
,
"buffet,wicked",1
,
games/pool,1
,
"l'equipe,chambre",1
,
branch,1
,
"treat,donovan's",1
,
sushi/sashimi,1
,
weiss,1
,
cheeks,1
,
"sorry,filiberto's",1
,
fool,1
,
mezze,1
,
"palace,brampton+",1
,
"choice,fishbone",1
,
booth/four-top,1
,
"chicken,thanjai",1
,
moka,1
,
"gaspar,montrã©al+",1
,
"boulud,montrã©al+",1
,
throng,1
,
"ristorante,las",1
,
saltiness,1
,
"store,lotus",1
,
"service,casanova,las",1
,
amex,1
,
fair,1
,
smoker,1
,
cromer,1
,
"variety,toronto+",1
,
charcuterie,1
,
pickle,1
,
trendy,1
,
"restaurant,mesa+",1
,
spring/summer,1
,
sã©lect,1
,
"season,trevi",1
,
"guest,la",1
,
"back..,dave",1
,
"point,foundation",1
,
"market,cacao",1
,
bison,1
,
"waiter,chin",1
,
stride,1
,
"palmer,mimosa",1
,
shorter,1
,
"crumb,57",1
,
"dining,mississauga+",1
,
carnovino,1
,
ivan,1
,
subterfuge,1
,
spanikopita,1
,
"patronage,thai",1
,
elfs,1
,
cruelty,1
,
"milk,toca,toronto+",1
,
thereof,1
,
"service,lempira",1
,
contest,1
,
"group,yukon",1
,
advocate,1
,
distraction,1
,
"place,elements",1
,
tandoor,1
,
nicholson,1
,
management/supply,1
,
fort,1
,
pre-theater,1
,
"deli,glendale+",1
,
"boat,the",1
,
sherbet,1
,
"experience,tony",1
,
blvd,1
,
loss,1
,
chagrin,1
,
"goyemon,las",1
,
cramped,1
,
"coffee,gill's",1
,
"i,eden's",1
,
mashed,1
,
crolla,1
,
rigatoni,1
,
"steakhouse,toronto+",1
,
jaime's,1
,
omlet,1
,
"dinner,pattys",1
,
"christmas,stock",1
,
"list,gimme",1
,
storm,1
,
draw,1
,
"restaurant,scarborough+",1
,
saucy,1
,
dew,1
,
damn,1
,
iron,1
,
mussamun,1
,
vs,1
,
"bar-b-que,henderson+",1
,
"cobbler,el",1
,
irvin,1
,
cornetto,1
,
paula,1
,
kauai,1
,
bike,1
,
barbeque,1
,
"charlotte,vbgb",1
,
"experience,rose.",1
,
"night,t",1
,
gilroy,1
,
milano,1
,
huh,1
,
"village,phoenix+",1
,
"crafters,chandler+",1
,
"day,chuy's,charlotte+",1
,
craziness,1
,
buisness,1
,
urge,1
,
pending,1
,
captain,1
,
goopy,1
,
seafood/meat,1
,
thigh,1
,
difara,1
,
"experience,brio",1
,
"point,rocky",1
,
age,1
,
"couple,gusto",1
,
indication,1
,
know,1
,
handful,1
,
scrub,1
,
"day,tableau,las",1
,
palette,1
,
souffl,1
,
trombone,1
,
"food,panera",1
,
shadow,1
,
carb,1
,
"ink,scottsdale+",1
,
"anyone,roseleaf,edinburgh+",1
,
"steak,denny's,parma+",1
,
yuk,1
,
"brunch,hearthstone",1
,
"night,131",1
,
"business,leticia's",1
,
yorkville,1
,
upcharge,1
,
bow,1
,
randy,1
,
aftertaste,1
,
redfish,1
,
grille,1
,
subtlety,1
,
"crust,fox's",1
,
"place,echo",1
,
"mitzvah,morton's",1
,
westin,1
,
coco,1
,
platinum,1
,
skeptical,1
,
skinny,1
,
gondola,1
,
"area,ribs",1
,
tzle,1
,
"buster's,glendale+",1
,
"year,dumpling",1
,
"market,monroeville+",1
,
everytime,1
,
andy,1
,
prince,1
,
sauer,1
,
pubs,1
,
"family,ninja",1
,
oooh,1
,
ware,1
,
shepherd,1
,
"pub,oakville+",1
,
"tower,las",1
,
"view,sprocket",1
,
vine,1
,
gon,1
,
campfire,1
,
"cantina,las",1
,
"birthday,ray's",1
,
tendon,1
,
"summit,pittsburgh+",1
,
"noodle,toronto+",1
,
laugh,1
,
olmsted+,1
,
"cafe,cacao",1
,
stroganoff,1
,
natch,1
,
petting,1
,
rail,1
,
predone,1
,
"spices,mesa+",1
,
bottomless,1
,
bella,1
,
whistle,1
,
cooked,1
,
"andaluz,edinburgh+",1
,
barrier,1
,
"chili,packs",1
,
minon,1
,
families,1
,
"lot,sumo",1
,
anybody,1
,
sage,1
,
thanh,1
,
turducken,1
,
"person,tarbell's,phoenix+",1
,
taro,1
,
mascato,1
,
"cafe,pittsburgh+",1
,
torching,1
,
her,1
,
telephone,1
,
"background,echo",1
,
problem.,1
,
"gourmet,las",1
,
"providence,charlotte+",1
,
bite..,1
,
delay,1
,
distance,1
,
an,1
,
"dont,sammy's",1
,
"..,zuzu,scottsdale+",1
,
canasta,1
,
"night,sizzler,phoenix+",1
,
burros,1
,
biqsue,1
,
tie,1
,
"area,denny's,las",1
,
ricotta's,1
,
eddy,1
,
foam,1
,
"jose,romano's",1
,
lip,1
,
flakey,1
,
singer,1
,
fed,1
,
albertson,1
,
"throw,the",1
,
arrivederci,1
,
"i,red",1
,
"meatloaf,great",1
,
execution,1
,
jib,1
,
dice,1
,
boy..,1
,
champion,1
,
thrown,1
,
"squid,squid",1
,
"i,mr",1
,
pc,1
,
"service,tum",1
,
nickel,1
,
grape,1
,
walter,1
,
v's,1
,
monty,1
,
"mercatto,toronto+",1
,
"service,aloha",1
,
purple,1
,
"mall,henderson+",1
,
grumpy,1
,
"bar,frazer+",1
,
stinky,1
,
chymist,1
,
"i,mill",1
,
"food,cabin",1
,
misnomer,1
,
"part,montrã©al+",1
,
"roof,charlotte+",1
,
"experience,eddie's",1
,
kiwi,1
,
hotpot,1
,
wine/butter/garlic/spice,1
,
computer,1
,
self-park,1
,
stead,1
,
bun-brioche,1
,
"palace,chandler+",1
,
separator,1
,
"burger,vaughan+",1
,
abc,1
,
dal,1
,
yard,1
,
"i,sevens",1
,
filthy,1
,
"maggie,las",1
,
"myanmar,west",1
,
frankie,1
,
"experience,ah-so",1
,
"..,the",1
,
"senorita,peoria+",1
,
entertainment-,1
,
chard,1
,
toi,1
,
"arizona,krua",1
,
zip,1
,
flan,1
,
"blonde,blonde",1
,
",charlotte+",1
,
"dinner,don",1
,
"dinner,bacchanal",1
,
leslieville,1
,
santisima,1
,
"chan,public",1
,
anywho,1
,
jeannene,1
,
advise,1
,
"sale,fromagination,madison+",1
,
label,1
,
"question,ironwood",1
,
ipad,1
,
roadside,1
,
boot,1
,
coziness,1
,
snuck,1
,
recording,1
,
re-cook,1
,
transaction,1
,
meade,1
,
"eatery,mississauga+",1
,
quite,1
,
orgasm,1
,
"restaurant,t-bones",1
,
caviar,1
,
bat,1
,
v95,1
,
"cantina,phoenix+",1
,
banella,1
,
"person,lucille's",1
,
turnover,1
,
chivalry,1
,
"hut,charlotte+",1
,
"sea,las",1
,
hardworking,1
,
chat,1
,
nomnomnomnomnom,1
,
"talk,flo's,scottsdale+",1
,
"sum,dim",1
,
classy,1
,
crying,1
,
"lago,madison+",1
,
climate,1
,
select=zc0iceqyyg,1
,
"expectation,eddie's",1
,
"server,chili's,las",1
,
les,1
,
ritz,1
,
motion,1
,
"grill,aurora+",1
,
"cafe,toronto+",1
,
"rotation,hachi,las",1
,
corkage,1
,
"boot,rusconi's",1
,
intimacy,1
,
*permanently*,1
,
"experience,house",1
,
mug,1
,
body,1
,
"room,imperial",1
,
"box,phoenix+",1
,
direction,1
,
spending,1
,
polenta,1
,
sacco's,1
,
"store,phoenix+",1
,
"i,harris",1
,
sistance,1
,
suez,1
,
"kitchen,romano's",1
,
"disappointing,hanny's,phoenix+",1
,
j,1
,
"sour,pappadeaux",1
,
limit,1
,
aureole,1
,
"season,the",1
,
"day,chenoy's,dollard-des-ormeaux+",1
,
bliss,1
,
poutineville,1
,
meeeee,1
,
block,1
,
passerby,1
,
inaris,1
,
"dinner,eleven,pittsburgh+",1
,
"steakhouse,monroeville+",1
,
batch,1
,
"everything,braddah's",1
,
"italiana,las",1
,
"bros.,toronto+",1
,
.if,1
,
complex,1
,
"patronage,cagneys",1
,
"casino,the",1
,
chiptole,1
,
"trattoria,champaign+",1
,
concensus,1
,
"eatery,cleveland+",1
,
pizza-,1
,
"factory,madison+",1
,
fairlawn,1
,
"cafe,charlotte+",1
,
pic,1
,
"salad,hambar,montrã©al+",1
,
"china,toronto+",1
,
breeze,1
,
mad,1
,
opener,1
,
dulce,1
,
"brewing,millvale+",1
,
"i,shay's,cleveland+",1
,
tvs,1
,
"notte,pittsburgh+",1
,
"promise,scarpetta,las",1
,
non,1
,
ripple,1
,
coverage,1
,
partner,1
,
privacy,1
,
"savvy,168",1
,
"landing,edinburgh+",1
,
"twist,willoughby+",1
,
"thai,papaya",1
,
trainer,1
,
"point,tinkers",1
,
"experience,mr",1
,
vermicelli,1
,
camelback,1
,
creation,1
,
"spa,",1
,
"ramen,tempe+",1
,
"pairing,whist",1
,
lattice,1
,
"reservation,earnest",1
,
asset,1
,
nw,1
,
fluffy,1
,
fleming,1
,
"cheesecake,toronto+",1
,
wagu,1
,
childlike,1
,
primo,1
,
"buffet,pittsburgh+",1
,
edit,1
,
cromwell,1
,
mapleleaf,1
,
alex,1
,
"aquarium,butterfly",1
,
"night,sean",1
,
clumps,1
,
tropicana,1
,
"diver,toronto+",1
,
t.,1
,
"experience,terroni,toronto+",1
,
"lounge,las",1
,
subtotal,1
,
purse,1
,
"ramen,edinburgh+",1
,
"paella,tapagria",1
,
coach,1
,
unlv,1
,
"time,china",1
,
"text,name,city+",1
,
"something,butterfield's",1
,
boil,1
,
#NAME?,1
,
"time,honeybaked",1
,
curtis,1
,
paypal,1
,
em,1
,
"shop,edinburgh+",1
,
latin,1
,
"anyone,gangnam",1
,
awkward,1
,
cremini,1
,
communication,1
,
"cream,dickey's",1
,
richmond,1
,
mgr,1
,
jerky,1
,
goggle,1
,
"wonderland,scottsdale+",1
,
washington,1
,
excellence,1
,
menu-,1
,
toritos,1
,
kiosk/host,1
,
"drink,gadzooks",1
,
sloppy,1
,
cluny,1
,
sir,1
,
"i,andreoli",1
,
"time,ping",1
,
salami,1
,
lemoncello,1
,
disconcerting,1
,
"cafe,mesa+",1
,
balloon,1
,
abundance,1
,
graduation,1
,
"list,cafe",1
,
hoover,1
,
"restaurant,avondale+",1
,
"experience,casa",1
,
bullet,1
,
ps,1
,
pine,1
,
"sushi,vaughan+",1
,
"truck,champaign+",1
,
"corktown,the",1
,
"mission,mengrai",1
,
abhorrent,1
,
dwarfs,1
,
sand,1
,
would-be,1
,
contamination,1
,
nye,1
,
depot,1
,
blogto,1
,
discomfort,1
,
surplus,1
,
extra,1
,
toothache,1
,
bob's,1
,
gawd,1
,
"food,mesa+",1
,
"child,phoenix+",1
,
suey,1
,
rustica,1
,
"son,george",1
,
march,1
,
"company,rocky",1
,
"effort,carlo",1
,
substitute,1
,
"rice,singing",1
,
"ham,las",1
,
outpost,1
,
pois,1
,
"haha,lj's",1
,
jackson,1
,
"meal,firebirds",1
,
gripe,1
,
commend,1
,
hmmm,1
,
"bosa,las",1
,
highway,1
,
crocodile,1
,
margherita,1
,
"bonus,rincã³n",1
,
"kuechly,co,charlotte+",1
,
tainan,1
,
radicchio,1
,
disney,1
,
guitar,1
,
jasmine,1
,
qualms,1
,
"tapas,las",1
,
"bbq,vaughan+",1
,
semi-sweet,1
,
mexicano,1
,
florescent,1
,
correction,1
,
"rating,eddie",1
,
humdrum,1
,
animal,1
,
re-opening,1
,
appetize,1
,
"home,talavera,scottsdale+",1
,
afterthought,1
,
facilty,1
,
bake,1
,
wedding,1
,
tinge,1
,
ritual,1
,
disposing,1
,
heads,1
,
"summerlin,california",1
,
crespo,1
,
lift,1
,
"bacchus,las",1
,
proprietor,1
,
taps,1
,
euro,1
,
cms,1
,
"food,sweet",1
,
"experience,giada,las",1
,
mofongo,1
,
lull,1
,
ummm,1
,
trail,1
,
"express,phoenix+",1
,
crab/lobster,1
,
pane,1
,
aoli,1
,
lim,1
,
access,1
,
baker,1
,
"brewing,phoenix+",1
,
gogo,1
,
"steakhouse,henderson+",1
,
sculpture,1
,
approval,1
,
workplace,1
,
study,1
,
"week,hoosier",1
,
diego,1
,
"kitchen,markham+",1
,
idk,1
,
prairie+,1
,
newby,1
,
trash,1
,
"family,pancho's,las",1
,
"christmas,elements,paradise",1
,
head/legs,1
,
barstow,1
,
"dinner,salty",1
,
beach,1
,
sorbettos,1
,
casey,1
,
champagne/wine,1
,
claim,1
,
jefe,1
,
pizzareia,1
,
"price,insomnia",1
,
social,1
,
destination,1
,
agitation,1
,
"yard,pittsburgh+",1
,
"house,the",1
,
calm,1
,
melty,1
,
measure,1
,
minimalist,1
,
"everything,wingstop,pittsburgh+",1
,
galette,1
,
stander,1
,
swanky,1
,
firmness,1
,
banchan,1
,
b.,1
,
quieter,1
,
"kitchen,the",1
,
"one,corner",1
,
draught,1
,
"pizzeria,phoenix+",1
,
rc,1
,
"effort,frankie",1
,
outcome,1
,
"bit,gordon",1
,
ado,1
,
"christmas,sushi",1
,
anyway,1
,
so,1
,
slippery,1
,
peppy,1
,
roma,1
,
fritti,1
,
dislike,1
,
authenticity,1
,
or,1
,
top..,1
,
spanish,1
,
cg,1
,
p.f,1
,
native,1
,
"bistro,toronto+",1
,
d'oro,1
,
"pot,brossard+",1
,
"tonight,rico's",1
,
absent,1
,
"hollander,madison+",1
,
meaty,1
,
"spot,china",1
,
"case,arrivederci,scottsdale+",1
,
"visit,georges",1
,
"eats,parma+",1
,
casarecce,1
,
"ball,juniper,edinburgh+",1
,
flavorful,1
,
fear,1
,
dream,1
,
"discount,denny's,fountain",1
,
"44,phoenix+",1
,
..we,1
,
meal/bbq,1
,
co.,1
,
"springdale,springdale+",1
,
merlot/cab,1
,
fundido,1
,
employer,1
,
ew,1
,
vermilion,1
,
confusing,1
,
"theater,cinebarre",1
,
"occasion,waffles",1
,
"refund,johnny",1
,
"staff,kitsunã©,montrã©al+",1
,
"line,pure",1
,
requiste,1
,
"food,dumpling",1
,
minimum,1
,
theatre,1
,
infant,1
,
kitchenette,1
,
ballroom,1
,
keeper,1
,
strategy,1
,
frig,1
,
tipped,1
,
"holiday,bob's",1
,
"time,arizona",1
,
"brasserie,scottsdale+",1
,
mortor,1
,
ro,1
,
"protocol,oregano's",1
,
dorado,1
,
"place,macaron",1
,
envelope,1
,
"trip,pampas",1
,
homie,1
,
"jack,dragon",1
,
niche,1
,
"i,larsen's",1
,
ziti,1
,
"food,glendale+",1
,
celebrate,1
,
leave,1
,
"penne,bj's",1
,
"montcalm,montrã©al+",1
,
"i,xo",1
,
"murphy's,glendale+",1
,
key,1
,
"dressing,yang's",1
,
"bacon,cafe",1
,
"club,maple+",1
,
sector,1
,
albeit,1
,
"room,las",1
,
"menu,rosallie,las",1
,
award,1
,
poster,1
,
"temperature,phoenix",1
,
teaspoon,1
,
waterworks,1
,
matcha,1
,
"time,aji",1
,
magnet,1
,
confusion,1
,
macaronis,1
,
"place,las",1
,
mush,1
,
riesling,1
,
"statehouse,madison+",1
,
"seasoning,persuasian",1
,
"place,braddock's",1
,
gleaming,1
,
"legend,toronto+",1
,
manchurian,1
,
sambalatte,1
,
biteability,1
,
cob,1
,
shoutout,1
,
mushy,1
,
relish,1
,
"parlor,phoenix+",1
,
shishito,1
,
"marketcircle,cravins",1
,
marinara**,1
,
management-,1
,
wollensky,1
,
blend,1
,
maraschino,1
,
floyd,1
,
ahh,1
,
"i,oyster",1
,
"nachos,denny's,amherst+",1
,
"wok,phoenix+",1
,
"food,bayside",1
,
"dessert,hearthstone",1
,
.the,1
,
"wok,las",1
,
birch,1
,
ship,1
,
salivate,1
,
seabass,1
,
"service,bonnie",1
,
mystifying,1
,
fame,1
,
"place,tacos",1
,
soundtrack,1
,
provision,1
,
"piazza,edinburgh+",1
,
cajun,1
,
parma,1
,
slop,1
,
"kitchen,scottsdale+",1
,
dupage,1
,
pigeon,1
,
prep,1
,
"food,brentwood",1
,
"yard,phoenix+",1
,
"coupon,culver's,scottsdale+",1
,
"tavern,walton",1
