business_id,user_id,date,text,likes,type
np9mgfShV3mgLmg2KqTF3Q,PuCMCx8LvgUWgZhnt2PHJg,2015-10-31,Kayla is such a big help and always has a smile on her face. Make sure you see her when you go in. She's such a delightful person,0,tip
np9mgfShV3mgLmg2KqTF3Q,PuCMCx8LvgUWgZhnt2PHJg,2014-05-03,Free wifi and outdoor seating,0,tip
D60IfSLfKA32Et3cvR-t3A,PuCMCx8LvgUWgZhnt2PHJg,2014-10-08,Good space,0,tip
rQ6C54q1N2iq9iDKSA3QGA,sef8t9tk67p8X-ShCaYRIQ,2013-09-11,Very tasty food ....lots of options .....very fair pricing and super nice staff,0,tip
rQ6C54q1N2iq9iDKSA3QGA,sef8t9tk67p8X-ShCaYRIQ,2013-09-11,They also offer a nice sushi bar,0,tip
inLDlmy0p2ZthCYQzGZVnw,sef8t9tk67p8X-ShCaYRIQ,2014-05-31,Outdoor seating... catering or to go,0,tip
8edTRAKWTzd0B_sfb8ekeQ,sef8t9tk67p8X-ShCaYRIQ,2014-05-18,Mediterranean Lamb plate was totally awesome worth the trip,0,tip
finErFzbJa_sn1gBnz8G6Q,sef8t9tk67p8X-ShCaYRIQ,2014-06-01,Awesome Mediterranean lamb plate,0,tip
rQ6C54q1N2iq9iDKSA3QGA,NtLxsSEr0t30E6YDEBb5NA,2015-01-30,Fair price.. good food.. very nicely decorated.  Has delivery,0,tip
PJvuzeEyZLLqaX8NAw64cA,NtLxsSEr0t30E6YDEBb5NA,2015-02-03,Mini pizzas are 4 slices.,0,tip
M-P129OlcSg_mxf8fK9ZWA,NtLxsSEr0t30E6YDEBb5NA,2016-02-27,Too expensive.. chairs are mostly damaged.,0,tip
rQ6C54q1N2iq9iDKSA3QGA,BB2nqcSQ4RFdG6wqvA3w3A,2015-11-05,"Best Chinese in the burgh. Portions are huge, service is great. Can't miss place.",0,tip
w1c_Uy60LSDiMsSjAsEqkw,BB2nqcSQ4RFdG6wqvA3w3A,2016-02-02,Food isn't bad.  Not quite the hype. Service is awful.,0,tip
rQ6C54q1N2iq9iDKSA3QGA,MdMzIOhXCxv1CJRBOzAUKA,2016-04-15,Best I've had in YEARS! So glad I found this place!!,0,tip
Cr4ipI-tr-R8Q0NilkWNkA,MdMzIOhXCxv1CJRBOzAUKA,2014-12-26,Great view! Good lighting! Sets the mood makes you wanna dance!,0,tip
grlL6zmHBOer9rPycsRhBA,MdMzIOhXCxv1CJRBOzAUKA,2014-11-05,One word. yum,0,tip
rQ6C54q1N2iq9iDKSA3QGA,z8Pw1e7Q2S-01XmnkXLENw,2016-09-07,Good,0,tip
rQ6C54q1N2iq9iDKSA3QGA,whlCNJyf0R1mrsG0jBPJcg,2016-09-08,Worst McDonald's ever. Always slow and screws up orders.,0,tip
rQ6C54q1N2iq9iDKSA3QGA,xX5xcOhsF1Rpu1Jzuj656g,2013-05-17,BYOB,0,tip
z4KriCQPuPJnFr0NGgApbw,xX5xcOhsF1Rpu1Jzuj656g,2013-01-07,"The staff kicked butt at a 90th birthday party for my aunt. Apps were terrific, vino kept pouring & the meal was fantastic. About 40 of us in the back room all were pleased.",0,tip
2ipAUIW4kVsE6nl4aREgag,xX5xcOhsF1Rpu1Jzuj656g,2013-03-29,Craft beer on tap--IPA's!!,0,tip
ivugOYd-QcXVEfnm1OyqZA,xX5xcOhsF1Rpu1Jzuj656g,2012-12-28,"Heeding the call of ""Beto's"" after a night of boozing is always a good call!",0,tip
ivugOYd-QcXVEfnm1OyqZA,xX5xcOhsF1Rpu1Jzuj656g,2013-03-20,Beto's indeed!,0,tip
ivugOYd-QcXVEfnm1OyqZA,xX5xcOhsF1Rpu1Jzuj656g,2013-08-19,"Some love it, some not so much....I LOVE IT!",0,tip
1GaooxqCWHzulI2Ub3CXEw,xX5xcOhsF1Rpu1Jzuj656g,2013-04-25,Thai curry burrito rocks!,0,tip
kGGsHP9mfcxtofiswy7ItQ,xX5xcOhsF1Rpu1Jzuj656g,2013-01-07,"Great staff, and prompt service at this busy lunchtime Panera location!",0,tip
AD9b2W2gPZlD8AQHkBIl7w,xX5xcOhsF1Rpu1Jzuj656g,2013-06-26,Vinnie Pie!,0,tip
Gepy89vtr6J2LFTb-dUPrQ,xX5xcOhsF1Rpu1Jzuj656g,2012-12-15,"Great place! Fantastic craft beer selections always, and at great prices. Delicious pizzas and wings to go with it.",0,tip
Gepy89vtr6J2LFTb-dUPrQ,xX5xcOhsF1Rpu1Jzuj656g,2013-04-15,Tom Daly's thin crust pie = LOVE!,0,tip
Gepy89vtr6J2LFTb-dUPrQ,xX5xcOhsF1Rpu1Jzuj656g,2013-04-17,Twice in 1 week! Same thin crust pie w/pepp & shrooms. Add banana pepps. Great!,0,tip
Gepy89vtr6J2LFTb-dUPrQ,xX5xcOhsF1Rpu1Jzuj656g,2013-04-18,Great place! Great thin crust pie!,0,tip
wBwXSItcxp2D5Kf8taZDNg,xX5xcOhsF1Rpu1Jzuj656g,2013-03-28,Open for food late after other local pizza joints have closed!,0,tip
wBwXSItcxp2D5Kf8taZDNg,xX5xcOhsF1Rpu1Jzuj656g,2013-05-01,Hockey and hoagies @Bee'z!!,0,tip
wBwXSItcxp2D5Kf8taZDNg,xX5xcOhsF1Rpu1Jzuj656g,2013-05-02,The hoagies are huge. You'll be taking some of it home!,0,tip
wBwXSItcxp2D5Kf8taZDNg,xX5xcOhsF1Rpu1Jzuj656g,2013-09-10,"Go for the Tony's Special calzone if you want a small one, cause the others are all HUGE!!!",0,tip
AIbCGVTv_oPE3S957E47Lg,xX5xcOhsF1Rpu1Jzuj656g,2013-03-21,Cap egg & cheese!,0,tip
S4oe6TlWNqfMSBEL30Ej3Q,xX5xcOhsF1Rpu1Jzuj656g,2013-04-07,"Simple menu, simply the best!",0,tip
dDLRhywKVjnSIFe4H5tu_w,xX5xcOhsF1Rpu1Jzuj656g,2013-05-05,Great breakfasts! Only open til 2pm.,0,tip
cKbPGglAjIGG6MeVy7n8XQ,xX5xcOhsF1Rpu1Jzuj656g,2013-05-18,BYOB!,0,tip
91Up53KfAbduhQcaN7JBUQ,xX5xcOhsF1Rpu1Jzuj656g,2012-12-15,Stay away.,0,tip
91Up53KfAbduhQcaN7JBUQ,xX5xcOhsF1Rpu1Jzuj656g,2013-02-24,"May have changed names. Saw a sign on the door: Carnegie Diner. And, cash only. And bathrooms for patrons only. Can this place survive, and should it?",0,tip
91Up53KfAbduhQcaN7JBUQ,xX5xcOhsF1Rpu1Jzuj656g,2014-11-05,Closed,0,tip
nWW6fBfBljiRFa4sG7TyxA,xX5xcOhsF1Rpu1Jzuj656g,2012-12-15,"Great experience, delicious food and very Eclectic!",0,tip
aHuGV6FS0j8_1_p9vFeNuA,xX5xcOhsF1Rpu1Jzuj656g,2013-03-03,Get the Groupon & check this place out!,0,tip
aHuGV6FS0j8_1_p9vFeNuA,xX5xcOhsF1Rpu1Jzuj656g,2014-10-12,closed.,0,tip
aHuGV6FS0j8_1_p9vFeNuA,xX5xcOhsF1Rpu1Jzuj656g,2013-04-27,Tacos!  Tip: they need margarita glasses for that drink!  Serving them up in daiquiri glasses presently.,0,tip
lk02Yf1xJ-8Fg2b-2fTZow,xX5xcOhsF1Rpu1Jzuj656g,2013-04-11,Craft beer growlers to go!,0,tip
X2X3n0PutSNonQQj2cjsCw,xX5xcOhsF1Rpu1Jzuj656g,2012-12-29,My 1st pho. Check this place out!,0,tip
r78AHYzmDKDffJAwrB5aIg,xX5xcOhsF1Rpu1Jzuj656g,2013-03-25,Get the Bang Bang Shrimp app!,0,tip
oeW0vIYd3rUnAPgmD4fEFg,9_FuvIsmM6RwjXo8eqXsCw,2013-08-08,One of Pittsburgh's finest!,0,tip
u7CxxEzx8hvjoJ8onN4zTg,9_FuvIsmM6RwjXo8eqXsCw,2012-12-27,Weather causing long delays today,0,tip
u7CxxEzx8hvjoJ8onN4zTg,9_FuvIsmM6RwjXo8eqXsCw,2013-08-12,Alternative security check point is clutch!,0,tip
P7pxQFqr7yBKMMI2J51udw,9_FuvIsmM6RwjXo8eqXsCw,2014-01-26,Adult shakes look ah-maze-ing!,0,tip
K7lWdNUhCbcnEvI0NhGewg,9_FuvIsmM6RwjXo8eqXsCw,2013-06-08,Buffet entrance,0,tip
gFAM3DwY0snYGujBmR-xHQ,9_FuvIsmM6RwjXo8eqXsCw,2013-12-27,Breakfast on the run(way)!,1,tip
e2ng0CQ69anIawqIKzhtlg,ua8cuFGfPQf7573dkjoHNw,2017-01-12,"Like mentioned, make a reservation. Be flexible in case you time or day isn't available.",0,tip
dLc1d1zwd1Teu2QED5TmlA,ua8cuFGfPQf7573dkjoHNw,2016-12-27,"Even if you like spicy food, get a level 2 on the spice chart.",0,tip
CK-Gv3vqIlWOrKP4fhT8_g,PAeEkjrXTub0ENa4rZiWvA,2010-11-24,Love this place...,0,tip
3kVThNUM1mzz1lBtxdSJxw,PAeEkjrXTub0ENa4rZiWvA,2013-03-24,"Flavored syrups?  First time here in many, many years.",0,tip
fT6Uwl6abRQfiNgxre_qbg,PAeEkjrXTub0ENa4rZiWvA,2014-02-24,"Sushi, happy hour specials, Chinese food, or even Italian.  They have something for everyone!",0,tip
_WtxQbDK7B-ExGdeG-2j6Q,PAeEkjrXTub0ENa4rZiWvA,2012-05-18,"This seems wrong, it's 95 outside and we're in front of a fire.",0,tip
xFN8mRubo3G0oIzJwc8XBA,PAeEkjrXTub0ENa4rZiWvA,2011-03-29,"Wish me luck, 2 beef tacos togo",0,tip
XC06xxb7FFYsXcI2E38IIw,PAeEkjrXTub0ENa4rZiWvA,2011-03-23,The patio is the spot...,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-07-13,"Yes parking is a challenge, here's a tip: park on Meadowbrook, near Space Massage Studio.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-07-15,Mmmm - coffee.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-07-27,Having coffee with my Naturopath friend Francesca.  Great location/atmosphere for meeting up.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-08-12,"Mmm, coffee time.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-09-14,"Office Hours are commencing, until 12:30pm.  Are you stopping by?",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-10-02,Yum.  Commuter sandwich for recharging before 3 appts. this afternoon.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-10-11,"Yoga with Harmony was great, time to eat before my 3pm massage appt.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-10-27,"Office Hours today, 11am - 1pm, And @bullybully32 and @LunchSnob are here!",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2010-10-31,"Coffee to go, thanks LGO!",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-01-01,"When the world is not working, LGO is crazy.  Looking fwd to the holidays being over.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-03-26,Time for coffee...,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-03-30,Rueben for lunch.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-04-19,Enjoying a day off...,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-05-15,Commuter Sandwich before the pool party..,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-05-23,Coffee...,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-08-15,"The Commuter, great fuel.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-08-17,Talking business with Sara of @SpaFitAZ.  Anyone need a great Intern gig for a Spa Marketing Co?,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-09-15,"Walking distance from the home & studio, sweet.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-09-18,Coffee with Brit.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-09-19,Lunch.  Better late than not at all.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-10-09,Coffee intake needed before Joya Spa shift today.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2011-11-14,Meeting @SpaFitAZ for coffee.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2012-04-24,"Thankful for the close proximity. Order the reuben, you'll thank me later.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2012-07-02,The Reuben...,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2013-01-03,This place is still busy. Kids aren't back to school unyil next week.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2013-03-20,"Get the reuben, great lunch.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2013-09-26,Have the Reuben or the Commuter.  Great lunch either way.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2014-08-22,"There is now a bar inside that has draft beer, cocktails and wine available.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2014-09-13,"Saturday's are always busy, no different today.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2014-10-04,"Shaded patio, good tunes and a cool breeze, perfect.",0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2015-07-14,Love it just before the lunch chaos. Smoked Salmon for me today.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2015-07-17,There is definitely rom for bike gangs now at @lgogrocery .  @tubertydesigns,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2015-08-20,Salmon Salad and an Iced Green Tea for lunch. Healthy and tasty.,0,tip
D3dAx-QW_uuClz4MambeHA,PAeEkjrXTub0ENa4rZiWvA,2015-11-05,"Sitting outside with a view of Camelback Mtn, sweet tunes and a Salmon Salad. Perfect.",0,tip
u-SJ5QUwrNquL9VnXwl8cg,PAeEkjrXTub0ENa4rZiWvA,2010-08-09,Great location for vino and bruschetta so close to home.  Truly appreciate their specials!,0,tip
u-SJ5QUwrNquL9VnXwl8cg,PAeEkjrXTub0ENa4rZiWvA,2010-09-10,"One of the great things about Postino in the 'hood, meeting new friends.",0,tip
u-SJ5QUwrNquL9VnXwl8cg,PAeEkjrXTub0ENa4rZiWvA,2010-09-15,"Thankfully, I get to walk home from here.",0,tip
u-SJ5QUwrNquL9VnXwl8cg,PAeEkjrXTub0ENa4rZiWvA,2010-12-01,"Home, again...",0,tip
u-SJ5QUwrNquL9VnXwl8cg,PAeEkjrXTub0ENa4rZiWvA,2011-01-04,Time for bruschetta.,0,tip
AyZePvrWz73d3B0hafFCKA,PAeEkjrXTub0ENa4rZiWvA,2011-09-25,"First time here, I'll be back...",0,tip
AyZePvrWz73d3B0hafFCKA,PAeEkjrXTub0ENa4rZiWvA,2011-11-16,Great wings.,0,tip
JfHXzulF6yIKgA22YYPedw,PAeEkjrXTub0ENa4rZiWvA,2012-06-21,ASA meeting with Donn of RVRO.,0,tip
89uU51kOiQXbJHVA3C6XMQ,PAeEkjrXTub0ENa4rZiWvA,2011-12-23,My first visit...,0,tip
QS3QxI7u5PRdtbGgI0-UsA,PAeEkjrXTub0ENa4rZiWvA,2010-12-30,"I've been missing good sushi, it's time!",0,tip
QS3QxI7u5PRdtbGgI0-UsA,PAeEkjrXTub0ENa4rZiWvA,2012-02-22,Enjoying date night with Kate.,0,tip
QS3QxI7u5PRdtbGgI0-UsA,PAeEkjrXTub0ENa4rZiWvA,2013-06-27,"Great sushi lunch special - board, soup and salad for $9.99!!!",0,tip
5h7ra0kJKswSZEzbFSIpaw,PAeEkjrXTub0ENa4rZiWvA,2010-11-24,Pittsburgh's quintessential coffee shop.  Catering to freaks and geeks since 1991 or so.,0,tip
xzj6q131hJE59tBkhe3Gag,PAeEkjrXTub0ENa4rZiWvA,2013-03-10,"Apparently, Crazy Jim's has the Best Pita bread in Phoenix.  We'll soon see...",0,tip
4Fylkp8eS2FD9-53eycqLw,PAeEkjrXTub0ENa4rZiWvA,2010-07-06,Great happy hour here....,0,tip
024QUHVU7nlyW5y2BeeGLg,PAeEkjrXTub0ENa4rZiWvA,2011-11-02,Meeting the wandering monk - Dhargya.,0,tip
oj8qk3W7O9oq15VIs-vYJQ,PAeEkjrXTub0ENa4rZiWvA,2010-11-14,"Perfect weather, mimosa, great friend.",0,tip
U6P56MjLrraN0JBNvOjxaA,PAeEkjrXTub0ENa4rZiWvA,2010-12-10,Chair Massage today for ASU students! Free -  sponsored by Futurama season 5.,0,tip
o9IvrLWtTt5lCYqO-uiJLg,PAeEkjrXTub0ENa4rZiWvA,2011-01-23,"HERE WE GO STEELERS, HERE WE GO!!!! @ Heinz Field West! #steelers",0,tip
o9IvrLWtTt5lCYqO-uiJLg,PAeEkjrXTub0ENa4rZiWvA,2011-02-06,Here we go Steelers! Here We Go!,0,tip
OgJ0KxwJcJ9R5bUK0ixCbg,PAeEkjrXTub0ENa4rZiWvA,2011-09-23,"First time here, at the new Lux, love it.",0,tip
lKom12WnYEjH5FFemK3M1Q,PAeEkjrXTub0ENa4rZiWvA,2010-11-24,"The Original, the One & Only, Primanti Bros for lunch.  Pastrimi, cheese, fries, coleslaw and a tomato on a sandwich.",0,tip
IsoLzudHC50oJLiEWpwV-w,PAeEkjrXTub0ENa4rZiWvA,2010-08-15,"Eyes are bigger than my stomach - HELP, the Famous Sangria is in a BIG pitcher!",0,tip
IsoLzudHC50oJLiEWpwV-w,PAeEkjrXTub0ENa4rZiWvA,2012-06-04,Green Flash IPA - so good.,0,tip
-050d_XIor1NpCuWkbIVaQ,PAeEkjrXTub0ENa4rZiWvA,2011-07-19,Mmmm good.,0,tip
B7G_2Hx8Rx8l6oQ6K3n5Uw,PAeEkjrXTub0ENa4rZiWvA,2012-02-14,"Not romantic, but definitely quick and tasty.",0,tip
B7G_2Hx8Rx8l6oQ6K3n5Uw,PAeEkjrXTub0ENa4rZiWvA,2013-01-25,"Get Potato pizza, you'll love it!",0,tip
KyUFj09bfowyddCuOTP4mg,PAeEkjrXTub0ENa4rZiWvA,2012-12-06,Quaint and quick.  Need real food before the Bruce Springstein concert @JobingArena .,0,tip
7cK9uEV09iPmsTqOqmY3kQ,PAeEkjrXTub0ENa4rZiWvA,2011-08-29,"Pizza, then climbing later.",0,tip
3_A59jPniLD5ViVuKMYpJw,PAeEkjrXTub0ENa4rZiWvA,2010-11-18,First time here... having the breakfast sandwich w/ bacon....,0,tip
iB9By3dVS6BydSUiDHxLyw,PAeEkjrXTub0ENa4rZiWvA,2011-12-19,Steelers Game,0,tip
wUKzaS1MHg94RGM6z8u9mw,PAeEkjrXTub0ENa4rZiWvA,2010-10-09,"It has been forever since I've been here.  In a former life, this was my office.",0,tip
flE7Sn2JGs0n3SAtaep6Zw,PAeEkjrXTub0ENa4rZiWvA,2010-08-27,"Get the Vig Azz burger w/ an egg & a Odell IPA, match made in heaven.",0,tip
flE7Sn2JGs0n3SAtaep6Zw,PAeEkjrXTub0ENa4rZiWvA,2010-10-26,Mmmm - Pumpkin Porter.... delish.,0,tip
flE7Sn2JGs0n3SAtaep6Zw,PAeEkjrXTub0ENa4rZiWvA,2011-03-13,It's about time...,0,tip
flE7Sn2JGs0n3SAtaep6Zw,PAeEkjrXTub0ENa4rZiWvA,2011-12-04,Fireplace is perfect tonight.,0,tip
flE7Sn2JGs0n3SAtaep6Zw,PAeEkjrXTub0ENa4rZiWvA,2012-10-24,Lunch with Kate.,0,tip
HGvNE87fvK5PwKMZBDkTbA,PAeEkjrXTub0ENa4rZiWvA,2011-01-05,"Loved it, will be back soon!  Finally used the @groupon.",0,tip
HGvNE87fvK5PwKMZBDkTbA,PAeEkjrXTub0ENa4rZiWvA,2012-03-02,"That was the best salad, get the Fuego.",0,tip
RPO5ISR18Xllgk9ahdPepA,PAeEkjrXTub0ENa4rZiWvA,2010-12-08,Having wine & celebrating Tarbell's 16 Year Anniversary.  Congratulations @Tarbells!,0,tip
jRfQX8enRhWHf7V5zP5U8g,PAeEkjrXTub0ENa4rZiWvA,2013-06-21,Pistachio,0,tip
WSmOu-JNHfVxvisIWAvL9Q,PAeEkjrXTub0ENa4rZiWvA,2010-11-10,"This is well-worth the drive, amazing.",0,tip
BgthHqiXot2s4Sd_xcI6DQ,PAeEkjrXTub0ENa4rZiWvA,2010-09-09,So good to eat fresh tabouleh.... yum.,0,tip
BgthHqiXot2s4Sd_xcI6DQ,PAeEkjrXTub0ENa4rZiWvA,2011-08-16,"Thank you Bassel, always so good.",0,tip
z6-reuC5BYf_Rth9gMBfgQ,PAeEkjrXTub0ENa4rZiWvA,2011-03-19,So good....,0,tip
-JwSuDqyFILFJmVpjrVbwA,PAeEkjrXTub0ENa4rZiWvA,2010-11-08,Steelers!,0,tip
DymZ5vpm7vkSsR__-4sflw,PAeEkjrXTub0ENa4rZiWvA,2011-08-26,Great Happy Hour in the lounge.,0,tip
8R_oemw4rNjJL6sd40O_oQ,PAeEkjrXTub0ENa4rZiWvA,2010-09-30,They are moving soon.  Last day at the 40th St. Location is Oct 3rd.,0,tip
IsN0qEzgAXBjbT3qn6lokA,PAeEkjrXTub0ENa4rZiWvA,2010-08-09,"Apparently, this is Dhargya's favorite place for pizza.",0,tip
NPiLy71qqXzb45k9eQOgCQ,PAeEkjrXTub0ENa4rZiWvA,2011-08-02,So. Good.,0,tip
VEe-_Yc1fbEtUjkACEjLpA,PAeEkjrXTub0ENa4rZiWvA,2010-08-19,At #buzzcation and about to order appetizers.  Any suggestions?  @DistrictKitchen @buzzcation,0,tip
XMMLRvV4IMxIGyc4H37LxA,PAeEkjrXTub0ENa4rZiWvA,2011-01-19,"Definitely have the Mushroom Pizza, add goat cheese.  Yum.",0,tip
ALn_0f-Usn3n0a9WBcjhhg,PAeEkjrXTub0ENa4rZiWvA,2010-12-17,"First time in, great vibe, tunes, crowd & classic cocktails.  I'll be back again....",0,tip
FI-8LPGkc8D_hwx0l0zyyg,PAeEkjrXTub0ENa4rZiWvA,2010-09-15,"Hunger is now satiated, yum.  Great patios, atmosphere, and food.  Sam Fox did a great job again, he hired Andre!",0,tip
_n3w5BK4-k7iXCWifCjUZg,PAeEkjrXTub0ENa4rZiWvA,2011-11-06,"Sittibg on my butt, with a beer and the steelers.",0,tip
FogTa-wmjhVnJCoTiaxvZA,PAeEkjrXTub0ENa4rZiWvA,2010-10-06,Four Peaks IPA!,0,tip
vC23Fq8lMkNiZ4F8yh3ukQ,PAeEkjrXTub0ENa4rZiWvA,2010-11-05,"Service, atmosphere and drinks are good, just alter the music slightly, thanks.",0,tip
rMOUs1ln684QPT5IIe-VHA,PAeEkjrXTub0ENa4rZiWvA,2010-08-10,Great turkey club.,0,tip
k1QpHAkzKTrFYfk6u--VgQ,PAeEkjrXTub0ENa4rZiWvA,2013-06-08,Great Happy Hour menu.  I Finally made it to a HH somewhere!,0,tip
J07TDs6qnTIaxm48EL1cKQ,PAeEkjrXTub0ENa4rZiWvA,2010-10-01,I'm no longer a Hula's virgin...,0,tip
seYvTmOZGJ2IAMdfQa8pkg,PAeEkjrXTub0ENa4rZiWvA,2011-01-24,"It's an Urban thing, you wouldn't understand....",0,tip
0kyhbUW6NkpYjJzFBZ64vQ,PAeEkjrXTub0ENa4rZiWvA,2010-10-09,Finally using my @Groupon!  Just learned that Brittany skipped out on her check...  Great Reubens here!,0,tip
cclDCELdBQmJMWUyVWo5fw,PAeEkjrXTub0ENa4rZiWvA,2010-07-28,"You MUST try the Orange Blossom beer on draft, subtle & tasty!",0,tip
cclDCELdBQmJMWUyVWo5fw,PAeEkjrXTub0ENa4rZiWvA,2010-09-03,I'm hungry & thirsty.,0,tip
frCxZS7lPhEnQRJ3UY6m7A,PAeEkjrXTub0ENa4rZiWvA,2012-05-21,Yep.,0,tip
sWwCwjsd27k0Y8m1RIWZEg,PAeEkjrXTub0ENa4rZiWvA,2013-01-31,Buzzcation!  Thanks Yvette!,0,tip
siXCBrVFOXicbM2R-33-8w,PAeEkjrXTub0ENa4rZiWvA,2010-09-07,"Every Tuesday evening, $5 gl wine All Night!",0,tip
siXCBrVFOXicbM2R-33-8w,PAeEkjrXTub0ENa4rZiWvA,2011-05-22,With the Beer Coasters,0,tip
-rhH9sL3XGFpoJXcxUpEWA,PAeEkjrXTub0ENa4rZiWvA,2011-04-29,"Had my first Zinburger, delicious with bacon...",0,tip
FirWX-Ep5203TsdiGgShKg,PAeEkjrXTub0ENa4rZiWvA,2010-08-05,Here for the #Dine4az tweetup.,0,tip
FirWX-Ep5203TsdiGgShKg,PAeEkjrXTub0ENa4rZiWvA,2010-10-05,Great deal today - wine and whatever $20 bucks.,0,tip
FirWX-Ep5203TsdiGgShKg,PAeEkjrXTub0ENa4rZiWvA,2012-06-04,Introduced Will from CZ to the Vig Uptown.  Having a Vigazz burger. #phoenix,0,tip
GdMRHtxg2oD5E2WzZccOqA,PAeEkjrXTub0ENa4rZiWvA,2010-09-28,"Another great Yelp event, Thank You Lindsay!",0,tip
s12oLxflAR5DEObZd0VASg,PAeEkjrXTub0ENa4rZiWvA,2010-08-06,Enjoying dinner with my favorite stylist.,0,tip
hPJgmPd3ADBhcDBP3aAKVw,PAeEkjrXTub0ENa4rZiWvA,2010-10-17,The best Steelers bar near OT Scottsdale!,0,tip
hPJgmPd3ADBhcDBP3aAKVw,PAeEkjrXTub0ENa4rZiWvA,2010-10-03,"Steelers game, great breakfast.  Nice way to start a Sunday...",0,tip
rLZDtOjCPhXZx1ldZKFzJA,PAeEkjrXTub0ENa4rZiWvA,2010-11-24,"Great neighborhood coffee shop for seeing old friends, noshing & enjoying great coffee.",0,tip
k1c_bC3DK6mKg797vH1T8w,PAeEkjrXTub0ENa4rZiWvA,2010-11-09,"Welcome to the neighborhood Justin, great vibe & food.  @beckettstable #phoenix",0,tip
k1c_bC3DK6mKg797vH1T8w,PAeEkjrXTub0ENa4rZiWvA,2010-12-03,"Had a great dinner, good conversation, comfortable environment and great friends.",0,tip
k1c_bC3DK6mKg797vH1T8w,PAeEkjrXTub0ENa4rZiWvA,2012-02-25,"Loved it tonight, had the short ribs.",0,tip
k1c_bC3DK6mKg797vH1T8w,PAeEkjrXTub0ENa4rZiWvA,2010-11-04,"Finally, I've made it here!",0,tip
Y5CTA3S9TVkpr3Yvwaki-A,PAeEkjrXTub0ENa4rZiWvA,2011-01-27,"At Salt Lounge for the first time, such great design and vibe.",0,tip
16rLCEnPWG1jYAgY7NorTQ,PAeEkjrXTub0ENa4rZiWvA,2011-01-25,About to dine... for lunch.  Menu looks great.,0,tip
cTJjTKz2huGZ-ElScC2pSw,PAeEkjrXTub0ENa4rZiWvA,2011-04-25,"Opening night. Cool vibe, great tunes, delicious food, beer & spirits...",0,tip
