review_id,user_id,date,useful,text,cool,stars,business_id,type,funny
63KRAtd8rTlx-rmOLds50w,4bsc9m93QmN6bMocwaMS5w,2013-12-15,2,"So let me first say that I REALLY REALLY wanted to like the place-- especially after so many positive reviews. 

Food: HOLF SH*T SALTY. I mean SALTY. Like hey, want some food as a side to your jug of morton's salt with that? Now, I am not one of those people on a low sodium diet, where you body goes into shock consuming salt. I consider myself having a pretty normal diet. The guacamole was salty. Black beans couldn't even taste beans because it was sooo salty. Rice was mushy and had no flavor at all. I tried my husband's chicken burrito, and it was salt with chicken essence. We wouldn't even bag it up for our dogs to eat. I had the cheese enchiladas. HORRIBLE. It was like a really bad quesadilla with some red sauce on it. No use of Mexican cheeses-- just really shitty kraft cheese that my knife wouldn't even cut through. 

Service: Meh. Had to ask the bartenders for menus as no one was coming to our table. Server was new and didn't know the menu when we had a couple questions. When she saw that I only ate a bite of my food, she didn't ask if there was anything wrong or how she could fix it. Big no no. I was a server for 5 years and you just know when something isn't right with your customers. 

Drinks: Meh. I had the blackberry margarita, which tasted of only blackberry syrup. Needed to be cut with fresh lime juice. 

We left with both of us wanting to throw up and head to the sauna to sweat out the salt. Seriously eating bad Chinese food and a bunch of sunflower seeds would still be less salt than this place. 

Basically if you like suburb quality Mexican food that uses frozen and not fresh ingredients come here.",0,1,1DedueD53YsKcpqMWPIe9w,review,0
qZwPe5Ybc_7wVF61_-UwRQ,u_hqmXPmzaM5QOWTQUOVhQ,2014-06-12,0,"Great dining experience with the food and service. The margaritas are tasty and the veggie burrito, in particular, is fantastic.",0,4,1DedueD53YsKcpqMWPIe9w,review,0
7GkVAN8G4vbjbCYH9E4qHA,p1yTOjqH4v6_A51sEVvK3w,2013-12-16,0,I've tired to go to cabo's twice now. once when I thought they had just opened but I guess things didn't work out so they were not open? and tonight when they closed at 7 for a Christmas party. thankfully billy barooz's was open. I'm not happy about this because it is out of my way so I will probably not make the trip there again.,0,1,1DedueD53YsKcpqMWPIe9w,review,0
OAOsY1rOLvR7hnvGvg2r9A,59ygiX9-a8B91rb5qvtIgA,2014-02-26,0,I went there for breakfast this morning and the food was great. I had the steak and eggs. The service and atmosphere were also good.,0,4,1DedueD53YsKcpqMWPIe9w,review,0
ky_GtQE1tUHqtQHt6M4VcA,qmjoMFMZdLH69_6eGTGDZw,2014-01-07,3,"Went here Saturday afternoon around 1:30 and the place was dead.  It took forever to be waited on.  Once we ordered then we waited what seemed like a very long time to get our food.  The food was not edible.  The black beans were chalky and cold and had a funny flavor.  They serve the Chimichanga with rice and beans on the outside and on the inside.  I ordered a chicken Chimichanga but all that was in it was rice and beans and not very good rice and beans either!  

I ordered a classic margarita and it was good but it's about a 4 ounce glass and cost $7.  Get real!!!!

The inside is really nice (just like Smoke Que and Brew) but the service and the food suck!  I will not go back for a second try to this place.  I would have had anyone working there really cared about anything but they did not.  They didn't even have the Illini game on until we asked them to turn it on.",0,1,1DedueD53YsKcpqMWPIe9w,review,0
S2M4PvJu3Qlam50pmL9clA,lbXEEgn329Ht5UDFYdPcDA,2014-01-14,0,"I was so anxious for this place to open and when it did I was thoroughly impressed! I work and live nearby so having a place to eat good Mexican food is a must! 

The menu is just great.  Lets talk drinks first.  I'm definitely a margarita lover so having Cabo's wide selection was awesome! Instead of regular sour mix they make fresh lime juice and organic agave nectar! How cool! The Roasted Blackberry and Basil Margarita by far is delicious. This combo goes great together.  However, my personal favorite is the Platinum Margarita. Instead of Triple sec, this one calls for a high quality and tasty ingredient called Grand Marnier--it makes the flavor so much better!

So food. To start off, the chips and salsa must be good at a Mexican place, and this place surely scores a 10 by me! The stuffed poblano is really what hits the spot for me, but I do love a good taco! And this is definitely the place for that!

Overall this place is a winner for me. Everyone is so nice, food is great, and the drinks are awesome! I really can't wait for warm weather so the patio is open!",0,5,1DedueD53YsKcpqMWPIe9w,review,0
hNbur9CyHDxrLqIpYdxXog,SYc0JiofjHKHOiJtqt9ZUg,2013-03-03,1,"Best  pizza crust in Vegas! The service was fast, friendly and orderly. Ordered the Canadian bacon with pineapple toppings, just as great as every time I've eaten. Also ordered the side Caesar salad and Mac and cheese. yum o. recommend for tasty fast food in between the gambling and movies.",1,5,1J69KdlcuXRMCyOFqtQNgg,review,1
08BVck3dUW1dSoJZgCx-ng,r1Z8dxSnd7T4XEAhVUoA0Q,2014-03-22,1,"This Sbarro is now CLOSED at the Texas Station Casino...that's too bad because I had a free slice on a coupon and I found it to be quite good.  Went back today and found it shut down due to Sbarro's bankruptcy.  So, that's the latest!",0,4,1J69KdlcuXRMCyOFqtQNgg,review,0
KdosSHNhbamIrXHHLqCWmQ,D-ZyQ4iT1XRFkcOAWXnxCQ,2011-07-24,0,"Ah, Sbarro: the mainstay of every mall or food court since I can remember. With their large pizzas, variety of sides, and large drinks, how can you not like this place?

On my last trip here, I came with some friends to get some food in our systems before/during/after beers. We all three ordered the meal which consisted of a slice of pizza, a delicious side, and a drink. In my case, I got a pepperoni pizza, toasted mini potatoes, and a Pepsi. I should mention that they had like 5 different kids of pizza ready to serve up (pepperoni, ham/pineapple, cheese, sausage, jalapeno, stuffed...) which they warm up for you really quickly before serving it. As for the quality of my pizza? It was good. It was nothing to write home about, but it was good. I think the crust was kinda bland, but otherwise I was happy with it. The little potatoes they served me were pretty good, too. My friends ordered the pasta on the side, and they were happy with their food selections as well. As a matter of fact, they were happy enough with their sides that they ate them before the pizza and said it was a 5-star meal, though I was erring on the side of 3. (Thus the four-star rating)

Service here is always pretty quick and simple. Prices are ok (I paid like 7.80 for the meal, which is pretty good for the amount of food!) I'll keep coming back here when I'm in the Texas, for sure!",0,4,1J69KdlcuXRMCyOFqtQNgg,review,0
i8r65DwhqpszipBBYAHXFA,cBSYFg0yZ7ua5Fl_xcsfNQ,2010-01-14,0,"My husband still currently working on having a massive coronary before 35 loves this place.  I stop here after work to pick up food for my grease loving hubby.  The folks who work here alway have a smile on their face, though I may be a little bias seeing as they see me at least once a week.  The food is pretty much the same as any other Sbarro but the people who work here make it a fun quick little trip.",0,4,1J69KdlcuXRMCyOFqtQNgg,review,0
yX8gz-uL98OgoEt-_QzMXg,Hgg_B3KZXgj1L_LazFzcbg,2015-10-01,0,"I remember when this place was Farmer Boy back in the late 90s. Always big portions of good food, friendly service, and open 24/7. It has gone through a few name changes since then but has been Luna's for the past several years. 

My really good experiences here have outweighed the not so great experiences. I consider it a ""locals"" spot, so it's not five star dining by any stretch. But the portions are still good-sized, and there are generally daily specials for a good price. 

I miss the old Farmer Boy restaurant, but I think Luna's is still a good option to consider if you're looking for a good meal for a reasonable price.",0,4,2S1s1gKstsgRtUTVxKO79w,review,0
eMuvx_BUoDwsO1UToVyOeg,60IVUw1Rfzz-IE7EiAoUEw,2015-09-21,0,"Worse than a grade school cafeteria canned food. Only bright spot... it is definitely low salt.

French toast was mushy and nasty.

Coffee smelled burnt... but had no taste. Asked non coffee drinking husband to try and he agreed.

No matter the coupon... not worth the meal.",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
eyqkArl-blVw6Wf4NcLbpQ,SbsUVsP2gkQhJf4L2q4kjg,2013-03-03,0,"My wife and I both ordered the rib eye steak dinner for $10.99.  It came with a choice of soup or salad (we chose the salad with a delicious Greek house dressing), giant baked potato and mixed vegetables (out of a can), and free dessert (choice of ice cream or rice pudding - we chose rice pudding and brought it home.  The steaks were slightly over-cooked and not great, but not bad, smothered in onions and mushrooms (out of a can).  The baked potatoes were the highlight of the meal.  Luna's is an old-fashioned kind of restaurant, not very busy on a Saturday night.  Good service (she forgot the dinners rolls, but got them immediately when we asked) and very good value.  We will be back.",0,3,2S1s1gKstsgRtUTVxKO79w,review,0
LF4h_R7bCURk9yPzvQ1meA,NKytdJBEMqDmhiQxzyH3nQ,2015-01-08,0,"Food is bland. Reminds me of hospital food. chicken soup was a big bowl  but truly had only one small cube of chicken in it. Vegetables have been reheated multiple times resulting in the peas being hard as rocks. Mashed potatoes were ""instant.""  Coffee is good. Waitress was nice and kept refilling my coffee. I won't go back, however.",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
9CExDW97_IMeIyNqCB7GPQ,qoFdj5MEQG_rzf4HR-l01g,2014-05-19,0,"This place was fine for breakfast, the greek scramble was tasty and hearty. Nice owners, very fast (even curt) servers but overall friendly enough. Don't expect gourmet and you won't be disappointed. Decor is about three decades out of date though. Not sure why some reviewers are so down on this place.",0,3,2S1s1gKstsgRtUTVxKO79w,review,0
D_352Y_R6neg6QfVK4A60g,knQd7FuAs6ePGUu4vOlcOg,2016-07-19,1,"We used to enjoy Luna's for breakfast. 
The last 2 times the food has been bad. 
The main reason we won't go back, the last time we were in our waitress went to the wrong table, realized it then cussed. No big deal if my child wasn't with us. 
Poor service and lousy food. Great prices though. Hopefully it gets better.",0,2,2S1s1gKstsgRtUTVxKO79w,review,0
BWGZyqT_tkTlU2hLYpl5xg,wyODhqTQFfBum-B98JLLHw,2012-04-28,0,"This place used to be Five Points Deli & Restaurant, I don't know if it was an ownership change or just a name change.  I'm not considering this a full review, since we just stopped in here for dessert and coffee.  I'll have to come back for an actual MEAL, and do more of a review then.

3 of us ordered desserts (2 slices of cake, one of the apple pie).  Received ginormous portions (especially of the cake, 3 of us could split one slice of that).  Everything was tasty, but not made on-premises (I actually think I saw packaging from Sam's in the dessert case on the way out).  Decent value for the money.  This area doesn't have many options if you've got the taste for dessert (other than ice cream) and don't want to whip up some brownies.

Food I saw on other tables all looked pretty good.  Pleasant server, decent ""diner-style"" ambiance.  Pretty extensive menu, especially for breakfast.  Spotless bathroom.

I'll have to swing by here soon.  I think the Corned Beef Hash is calling out to me!",0,3,2S1s1gKstsgRtUTVxKO79w,review,0
yq4k33NObOl544z92xLChA,wD6uMj4_8HgEXEskQ0_Kjw,2014-06-14,0,"Stopped in here Mother's Day for breakfast because every other place was packed. Don't usually come here for the same reasons mentioned in other reviews about service, cleanliness, etc. Again, got the same put out attitude from the servers and slimy table top near the kitchen. The big thing that got me this time was as the wife and I sat there waiting for our food, one of the bus boys who was apparently on his break and looked to be one of the owners relatives, reached over our table to grab some ketchup to put on HIS plate of eggs! He was in clear view and in the way of the service traffic. Nobody that worked there said a word to this oaf as he chowed down! We just looked at each other and laughed in disbelieve! Good thing we don't use ketchup on our eggs! The funniest thing was after we got our food the the tide of people that came in behind us must have overwhelmed them! The staff looked horrified like they didn't expect this much overflow on Mother's Day or capable of handling it! Only got one refill of coffee in this panicked frenzy of pisses off staff and patrons! As we left the owner took our money with a smile as if he was oblivious to the chaos going on behind him! Wow! Last time, no more!",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
AKt3-PhndRMgk8n4eQC2rA,qI0i9RUYujqGv3YSAs-ccA,2013-05-05,0,Must have the Luna's Corned Beef sandwich.... Amazing.,0,5,2S1s1gKstsgRtUTVxKO79w,review,0
39gLe_xb9UfyBr_Xe9AdSQ,h2zvAFFGP47jBPJbnBCKlw,2014-08-03,0,"My husband and I were out for a Sunday drive when we spotted this restaurant and decided to stop for dinner.  After a quick visit to the clean restroom, we were greeted and seated immediately.  Three menus appeared...  Daily specials, breakfast menu, and the full menu.  We chose to go to the dinner route.  Our waitress could not have been more helpful.  On her recommendation, we both chose the fried chicken dinner.  It was crunchy, slightly sweet, and oh so good!  It came with potato, rolls, corn, and either soup or salad.  I had the Italian wedding soup which was delicious.... Not heavy on celery taste, although clearly there was celery added.  Dinner comes with a scoop of ice cream for dessert, if you like.  We felt lucky to find this place.  Our waitress was so attentive, never missing a beat.  If we lived closer, we would definitely be back!",0,4,2S1s1gKstsgRtUTVxKO79w,review,0
nX739tfpfbMyUyesnRGPFg,SLKPyEuruLb2jHlVvMiVXw,2015-01-11,0,I like this restaurant. I've been coming here since I was in high school. Fun-loving people with a good sense of humor. Food is so good with big portions you can never go wrong with that.,0,4,2S1s1gKstsgRtUTVxKO79w,review,0
PYlr0VDc2hh_C7QO0alzPQ,S6gAeiubzQ7FJOdMvipsog,2015-06-20,0,"Food is terrible... Frozen and canned crap.  We went there for dinner.  The food literally had no taste, the service was slow.  I won't go back there if you paid me.

The people rating this place more than 2 stars are delusional.   I would rather step in front of a bus than eat at this sh@thole again... You've been warned.",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
gNevv1EYmQ7mJPlZYsE0Mg,ofThxVRvUfIvzV1QfXDQgw,2014-08-31,0,Found Luna's through Yelp and glad we did. Great service and quality food at low prices. The parking lot was full but we didn't have a long wait. Hubs ordered biscuits and gravy with eggs which he scarfed down. I had a denver omlette bagel sandwich which was delicious. So glad we stopped.,0,4,2S1s1gKstsgRtUTVxKO79w,review,0
pbvL9ZAuB6-RhmrcXoCyRQ,Txb81X1E3uUL1u9ZhSEp-g,2015-06-30,0,I had the chicken noodle soup which was the strangest tasting I've ever had. The fish fry was extremely greasy as well. The staff wasn't very friendly and as I was leaving I noticed that all of the bakery in the display case was purchased from WalMart..,0,1,2S1s1gKstsgRtUTVxKO79w,review,0
I595qq2gjfFHIyk6lHp9ig,Sx6YtByoNJqfuM8XJqEyPQ,2013-10-27,0,Terrible customer service today! My husband and I came today for breakfast with our 4 kids. We're used to waiting for a table... We waited for 20min and then a local family who new one of the owners came in. 5 people in their party and they went out of their way to push tables together and say them before us. We left! In the past my husband and I have enjoyed the restaurant and always have the same waitress who is good to us. So sad that because of today I won't be back.,0,1,2S1s1gKstsgRtUTVxKO79w,review,0
W4su1AfjH23TD68Le-y6Jg,IvYlKW4hfn7lQrV2ATcqmA,2014-04-04,0,"Glad we went back a second time -- for all the wrong reasons!  First visit, owner could not have been friendlier, server was attentive & friendly, my AYCE cod dinner came with delicious lentil soup & canned or frozen corn, french fries were good, wife's sandwich was decent if not memorable, kitchen did a good job in getting orders out, restrooms were clean, dining area was orderly.  But the second trip -- had the fried cod dinner again, and there was something N-O-T Q-U-I-T-E R-I-G-H-T about it, tartar sauce wasn't even fully mixed, in place of the corn I had mixed (ugh!) veggies, french fries almost soggy, rice pudding had a liberal dose of cinnamon but it was still thin and tasteless, owner too busy on a personal phone call to say hello.  The good news -- our server was excellent, the kitchen got orders out quickly again, the rest rooms still clean, the dining room still neat and orderly.  the lentil soup was still quite good.  Weren't there for breakfast, but their breakfast menu looks good, with eggs, omelettes, waffles, skillets, etc.   Go east or west on Route 82 for some better options.",0,2,2S1s1gKstsgRtUTVxKO79w,review,0
66aNhufsn2zGBi4c0e5vjQ,YTkn5uzb_qWxgS3PmAAGeA,2015-02-26,0,"Someone recommended Luna's and so earlier today I thought I would give it a try for dinner.  Well, not a good decision.

After reviewing the menu I decided to try something 'safe' so I ordered the meat loaf with mashed potatoes and gravy.  The meat loaf had very little seasoning, if any.  It had an odd taste.  It also appeared to be overcooked around the edges.  There was quite a 'crust' on it.  Overall, not appetizing at all.  The 'mashed' potatoes were quite lumpy.  I had to finish mashing them with the fork.  It appeared they had been mashed quickly, possibly just before they were served.  Again, lack of seasoning, particularly salt.  Not good at all.   I didn't finish either item.

And when I tried to pay my check, there was no one at the register.  I probably stood there about 3 minutes before another customer got in line behind me.  She finally summoned a waiter and asked if we could pay our bills.  The response was, ""I don't know where she is.""  He then disappeared for a moment and then returned and said ""She will be with you in a minute.""   Not good customer service.

The whole meal was not very good.  While the price was reasonable, the food didn't live up to the hype that I received.  I don't think I would either recommend this place or go there again.  There are better places with food that is more appetizing.   A real disappointment for sure.",0,2,2S1s1gKstsgRtUTVxKO79w,review,0
pupNBcy86NxSv2W7cntA-Q,XbCd366Bm_SWGhB8RsJouw,2013-11-25,0,"will not go back.  went for breakfast & ordered waffles, they were horrible.  not sure how a restaurant could mess up waffles so badly, such a basic food to prepare.  not impressed at all, dont waste your time/money.",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
0XpAQM9mreLGg_7jbWPwFQ,fAnkHlKedFqau2NTj-KASA,2016-06-02,0,"We love Luna's. We are there every Friday Morning. Breakfast is inexpensive for what you get.  It's the local breakfast place, not a chain with fancy meals and prices",0,4,2S1s1gKstsgRtUTVxKO79w,review,0
Ws-4ormTU91ZL1g62y4SQQ,ehaAhyaDSPrSwtsiQ6Kq7w,2014-07-12,0,"Horrific food, horrific service. We had a frozen burger and a wilted salad of iceburg lettuce that was way over seasoned. The waitress brought the check before the food and didn't check on us again. Obviously prepared food with shortcuts. I am very disappointed.",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
5-IZh0KF10GQiCTczXmM8Q,Qsw_wXoZJeVG6zDlMr37vw,2013-03-18,0,"I walked in and first of all it smelled like mold and i smelled the bathrooms from the front door. The wait was short, however, the server almost didn't notice that I was there. it seemed like there was no host to seat me. The server asked politely, if i would like a table or booth. I asked for a booth. I was seated and the server, asked, what can i get you to drink. I ordered my drink and the server left. As I am drinking my pop, the server finally brings me the menu and leaves again. As I am looking at the menu I noticed there were family members of the owner/manager (maybe), helping out in which I thought was cute? But kind of weird! I thought that it was sweet that a family business was helped by togetherness of family members. As I am waiting for the server to return  to take my order I noticed that some of the tables were dirty and the floor was sticky. It seemed  that the tables were not properly wiped off. The server finally came back to take my order, i ordered the corn beef and fries instead of cabbage  and a salad with oil and vinegar then hums as an appetizer. I sat and waited for my order for about 15-20 minutes. The owner/manager was walking around helping out his family members. That's a good owner/manager helping out. The server brought out the salad with the dressings. I notice that the dressing  bottle was very dirty, The rest of the food came out all at once instead of the appetizer first. The hummus did not taste like hummus. The hummus was very tasteless. The corn beef was bland and the carrots tasted like  they came from a can from the store. The fries tasted as if they were prefrozened  and prepared from a bag instead of fresh. After looking at the dessert i remember seeing the brand of cake sold at walmart... not fresh.",0,2,2S1s1gKstsgRtUTVxKO79w,review,0
sa3sR6Lck4UiGkHmwTat7Q,CJc13OrAjrWiNdh4imYAWg,2013-01-19,0,"For some reason, even though there were only a few tables with diners, our waitress seated us right by the kitchen. She kept coming over and rushing us to make a decision.  When I say rushing I mean like every minute or so.   Seriously. 

The Chicken Noodle Soup looked like glorified boxed soup.  The salad had lettuce that was starting to rust.  Someone must really like onions because there were 7 large slices of red onion on it.  But, here is the best part was the dressing came in a squeeze package like the ones at fast food places.  The meatloaf was horrible but strangely the mashed potatoes were good.  The fried chicken was OK. They make it with honey so chicken is very sweet and not something I'd eat again.  The fries were typical frozen french fries but were OK.  

If the food wasn't disappointing enough, all of the servers had bad attitudes and it showed.  We could hear all the talk from the kitchen since we were so close.  It is obvious no one wants to be there.  They don't care about the quality of their food or service. Now we know why the parking lot was almost empty on a Friday night.  We will not be back for another try.   Someone should write to Robert Irvine.  Maybe him and Restaurant Impossible can help.  Or, maybe not.",0,1,2S1s1gKstsgRtUTVxKO79w,review,1
2I5NCB_g6CRwmpUmH3_SWg,apu0rYSwSG0iAFlBNbN_bw,2014-04-24,0,"Inedible slop. If you've seen those kitchen rescue shows, then the worst of those is this place. Under cooked meat, powdered potatoes, gravy and veggies from a can. I didn't even get a doggie bag despite eating only two bites. I value my pups more than that. Avoid at all cost!",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
9i3N8qbd6hRy6QjsIkFhIw,Kmc4coMeGTg2xZ4viZgr4Q,2014-12-31,0,"Food is always good service is sometimes iffy, but that's ok. They have great sandwiches and soup. Will always come back",0,4,2S1s1gKstsgRtUTVxKO79w,review,0
YwjbA_XApabf7yn2LjsRLA,Q_QsCiaeQ5T_CfmidxEM7Q,2015-01-04,0,"Gross, dirty, poor service, and crappy food to boot! Will never come back to this garbage ""restaurant"". The waitress was rude and seem annoyed that I brought children to eat with me. The charged me for a glass of water if you can imagine. My sandwich was soggy as were the fries. Avoid this place!",0,1,2S1s1gKstsgRtUTVxKO79w,review,0
ZlSE4oRUGMuwmEqXTkbjVg,07WueEi6BaA9DJ2AhqfiNw,2014-03-18,1,"I really enjoy Luna's for breakfast. Local restaurant with friendly staff. Food is normally served very fast, and its really good. Location of the place is very comfortable. I recommend to try it if you're in the area.",0,5,2S1s1gKstsgRtUTVxKO79w,review,0
4Xu4ZBLXHMIj9u0qW07PqA,RC_owJ5RZ-p_GRF2hn95kA,2010-07-10,0,"Leckerer Eiskaffee, netter Service. :-) Aber warum ist die Banco Bar Gelateria hier bei Qype in der Kategorie ""Superm rkte"" eingeordnet?",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
HtNLQl1PgHunlvjSoPhsDg,d110oa9YDqM4tCaWNKM3fw,2012-03-15,0,"Sch ne Cafe. / Bar in der City, Klasse Cafequalit t, leckeres Eis und k stliche Kuchen. Sehr entspannt und charmant",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
HKlYWg7t-RfPjhRBG8ilvA,7cEi0HM5PYztpGTr0V6oIg,2011-02-14,0,"Ins Banco gehe ich schon seit vielen Jahren gerne, hier gibt es super Eisbecher in einer entspannten Atmosph re. Im Sommer kann man auf der Calwer Stra e sitzen, im Winter innen im Rondell rund um die Theke (oder f r Raucher drau en unter dem Gasofen).",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
LOpqOoozvLtcnHJw7Vo6LQ,sL5g-WhKP7uEuy3HLULRIg,2011-06-04,0,"Stadtmitte pur, hier in der Calwer Stra e
sitzt man entspannt in den einladenden Korbst hlen. Die Atmosph re ist entspannend und der Eisbecher schmeckt 
standardisiert gut!
Espresso und Co. tragen zum Wohlf hlen ebenfalls viel bei! Service ist flink und freundlich.
Hier dominiert sehen und gesehen werden.",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
XY_p3_ju-wX4NPFrMFjTHA,X65BbwM2m4uv79JPcosx-Q,2012-06-27,0,"Sehr modernes Eiscafe mit leckerer Eisauswahl, aber auch f r Bar-Abende geeignet, da gro e Auswahl an Bieren, Tee und Hei getr nken. Gerade zur Fu ball-EM aufgrund fehlenden Public Viewings in Stuttgart zu empfehlen. 2 gro e HD-Fernseher und ein gro er R hrenfernseher machen das Fu ballspiel zum angenehmen Erlebnis.",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
7_07CfNPHGqVeHv8lltaPQ,hH4IASJJlWquf2I_nLmshA,2016-06-23,2,"Sehr sch nes Caf  mitten in Stuttgart in der Calwer Stra e(Fu g ngerzone) . Man sitzt unter Schirmen, zwischen den H userbl cken der Kronprinzenstra e Und K nigstra e, unweit vom Schlossplatz. 
Im Sommer sicher ein Traum Location.

Hier gibt es Kaffee, Milchshakes, Eisbecher, spritzige Aperitifs und Spirituosen.
Durch weg freundlicher Service und gute Qualit t der Speisen und Getr nke. 
Die Preise sind zwar nicht ganz g nstig, aber f r Stuttgarter Verh ltnisse absolut vertretbar (Cappucino unter 4 , Longdrinks unter 7 ). - Flasche Moet Chandon ""nur"" 58  .

Eine Filiale der BW Bank (auch kostenlose Abhebung f r Sparkasdenkunden) grenzt direkt an das Caf . Deutsche Bank auch nur wenige Meter entfernt. 
Kartenzahlungen werden hier jedoch auch akzeptiert.

Es gibt auch einen Innenbereich f r den Winter ,jedoch kann der nat rlich lange nicht so gl nzen, wie die Calwer Stra e!",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
baFUZm-DOpTwRe-pzFdScg,z7mhZEK1yNVyST1j-Lc6Fw,2012-04-23,0,"Die Kugel Eis im Stra enverkauf kosten 1,20 Euro, was ich schon etwas teuer finde. Das Eis schmeckt gut und es gibt eine gute Auswahl an verschiedenen Eissorten. Es war aber nicht  berraschend gut, was man bei diesem Preis vielleicht erwarten k nnte. Sehr loben muss ich die Eiswaffel. Ich hatte zwei Kugel in der Waffel und die Waffel war die beste, die seit langem in einer Eisdiele bekommen habe. Die Waffel war gro , knusprig und lecker. Ab und zu werde ich bestimmt wieder vorbeischauen.",0,4,4kHarRaYU73PEfmTwSO3nQ,review,0
ItINxpCKnvMuvH4ADog-bA,F4B435BPvJVyzeUw6ZbcTw,2013-06-11,1,"We have been twice and more than happy both times.

Typical convenient store, with a nice hot kitchen with plenty to choose from... Pizza by the slice, whole pizzas, chicken, subs, etc.

First trip: we each had the Italian sub (hot) and split an order of chicken tenders & jojos.  The Italian subs were great!  We were more than impressed.  For an Italian sub, it was as good as it gets.  The jojos were decent... Good size, ok flavor.  The tenders left much to be desired... Too bland for our liking.

Second trip: we each had the Italian subs (of course!) and split a snack pack (4 whole wings & 2 jojos).  the subs, they were as good as the first time!  These subs are probably 8"", not the biggest but, big enough and with great flavor!  The jojos were as they were the first time but the wings were delicious!  Much more flavor then the tenders.  On our next trip, we'll go for a mixed bucket of chicken for sure!",2,4,243PQVgkx8eUzVaKCgC-gw,review,0
ZWDbcoQJk3f_Kz87meL3mQ,NxfLNMH2zsCjdvQ4HnWAEA,2016-03-23,0,"Good pizza whether you order or are on the go. You can't beat the 4.99 lunch special. Great subs, hot or cold.",0,4,243PQVgkx8eUzVaKCgC-gw,review,0
GCfcKNt_j1hNxX58OZzUTQ,H2CP4jNw9pU5Uh2WVzCNFw,2015-03-09,1,"A convenient store with a good hot kitchen. You can either order a pizza or sub or you can take advantage of their hot and ready pizza by the slice. There is a sign on the deli cooler that says if you spend $20 in groceries you get a free pizza. I'm not sure if that's for any grocery items in the store or only items from the deli. 

I have been going here for years and there have been a lot of different employees over the last 10 years. I have never had a bad customer experience at this location though. The staff is always very friendly. Especially for some of the people they put up with on a daily basis since this place isn't in the best area. 

I do highly recommend this place for the pizza by the slice if you aren't too uppity to visit a store in a low income area. There are some sketchy looking characters around sometimes but nobody has ever bothered me in the 10 years I've been going there. Everybody just minds their own business and moves on just as it should be. 

So stop by and grab a few slices of pizza and don't forget to get a Cold Classic Glass Bottled Coke to go with it.",1,4,243PQVgkx8eUzVaKCgC-gw,review,0
xIFUKn4l8oL882wmBnNjKQ,0tC5OOTuwvPGnnqhPCoRSw,2016-02-02,11,"Chapman's is a nice little convenience store in a neighborhood across from a boarded up house in Lorain.

The two people I've encountered working there are the friendliest people you'll meet. The young man is the cashier and the older lady works the kitchen. They make a great team.

The kitchen serves up hot, made to order pizzas (also available by the slice), subs, fried chicken, and jojos at very reasonable prices!  Fellow Yelper, Darren R has been raving about the delicious Fiery Gauntlet sub for a while and he has reason to because that sammich and the Italian sub I've tried have been really tasty!  They come loaded with savory deli meat and cheese sliced fresh in house with fresh, crisp lettuce, tomato, and onion finished with a smidgen of creamy Italian dressing, nicely toasted on a seasoned hoagie roll...all for around $4-$5.49.  
I've had the pizza by the slice and it's pretty good at $1.69 for one slice or $2.99 for two slices!  You can order a whole pizza any way you'd like it too. The fried chicken looked really fresh and juicy also. Maybe I'll give they a try next time after I'm off my clean eating kick.  This last visit was a cheat meal, I swear!",11,4,243PQVgkx8eUzVaKCgC-gw,review,9
gyL2VLuZP2tQreRc4vxx-g,_Pv1kPuwFFN-I_2sMs7ANw,2014-01-13,0,"We came in because it looked like it was small mom and pop restaurant.
There was a family and 2 other couples there.  It's a small space.  Prices are
reasonable.  Home cooked style meals.  We ordered an entree of steak, calamari,
and grilled cod.  There are several sides to order from.  We thought it was a good meal.  Prices were reasonable.",0,4,2H5EaBEreDzzP7sPmD_oDQ,review,0
hlbW04oS-XHQtIUTyu7UBg,wjsyO5fBP7XXw-VyA-xqZA,2015-08-16,0,"Rhum Corner was closed so we walked on and found this place! It was empty, but we sat down anyways. We were starved. We ordered the fish cakes and shrimp patties- for starters. They were fresh and delicious. Piping hot, I tell ya. We were stuffed before our quarter chicken dinners came. But when they arrived, hot with fresh veggies and rice...not to forget the grilled chicken, our greedy sides kicked in and we dug in. It truly is very very good food. I felt like I had a really good home cooked meal. I had leftovers to take home. Don't go in here if you are on a strict diet, that is not going to stick! Haha",0,5,2H5EaBEreDzzP7sPmD_oDQ,review,0
